"annee";"profession_sante";"Num_dep";"hono_sans_depassement_moyens";"depassements_moyens"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"36";"161427";"2303"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"37";"143234";"480"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"21";"137983";"610"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"89";"156936";"2936"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"02";"177508";"1044"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"60";"170011";"2005"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"10";"170836";"602"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"52";"167395";"650"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"55";"171408";"447"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"68";"149713";"2401"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"53";"175884";"871"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"56";"146033";"803"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"17";"137280";"420"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"24";"161423";"327"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"33";"141609";"1056"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"47";"165872";"228"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"64";"132848";"351"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"87";"124877";"707"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"09";"148559";"139"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"11";"153133";"317"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"30";"147931";"754"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"34";"133355";"743"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"46";"145348";"139"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"81";"140181";"743"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"07";"152790";"687"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"26";"138474";"2067"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"43";"140628";"267"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"69";"128171";"6175"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"74";"115719";"5093"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"04";"141334";"718"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"84";"135084";"2397"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"2B";"149642";"1291"
"2013";"Médecins généralistes à expertise particulière (MEP)";"971";"154324";"6114"
"2013";"Médecins généralistes à expertise particulière (MEP)";"75";"86244";"38291"
"2013";"Médecins généralistes à expertise particulière (MEP)";"91";"144096";"19075"
"2013";"Médecins généralistes à expertise particulière (MEP)";"94";"122879";"36425"
"2013";"Médecins généralistes à expertise particulière (MEP)";"71";"131104";"7996"
"2013";"Médecins généralistes à expertise particulière (MEP)";"54";"147901";"7915"
"2013";"Médecins généralistes à expertise particulière (MEP)";"44";"144418";"11525"
"2013";"Médecins généralistes à expertise particulière (MEP)";"49";"126398";"16066"
"2013";"Médecins généralistes à expertise particulière (MEP)";"29";"143844";"8794"
"2013";"Médecins généralistes à expertise particulière (MEP)";"23";"NS";"NS"
"2013";"Médecins généralistes à expertise particulière (MEP)";"33";"117432";"10406"
"2013";"Médecins généralistes à expertise particulière (MEP)";"40";"115944";"6059"
"2013";"Médecins généralistes à expertise particulière (MEP)";"87";"141082";"9601"
"2013";"Médecins généralistes à expertise particulière (MEP)";"09";"134765";"10921"
"2013";"Médecins généralistes à expertise particulière (MEP)";"11";"123953";"5057"
"2013";"Médecins généralistes à expertise particulière (MEP)";"12";"102499";"5492"
"2013";"Médecins généralistes à expertise particulière (MEP)";"31";"106876";"7302"
"2013";"Médecins généralistes à expertise particulière (MEP)";"32";"129786";"4429"
"2013";"Médecins généralistes à expertise particulière (MEP)";"34";"106821";"10183"
"2013";"Médecins généralistes à expertise particulière (MEP)";"48";"165904";"76"
"2013";"Médecins généralistes à expertise particulière (MEP)";"82";"166805";"1526"
"2013";"Médecins généralistes à expertise particulière (MEP)";"15";"128584";"2296"
"2013";"Médecins généralistes à expertise particulière (MEP)";"63";"129074";"23131"
"2013";"Médecins généralistes à expertise particulière (MEP)";"73";"125422";"9804"
"2013";"Médecins généralistes à expertise particulière (MEP)";"05";"129362";"9020"
"2013";"Médecins généralistes à expertise particulière (MEP)";"06";"103468";"26705"
"2013";"Médecins généralistes à expertise particulière (MEP)";"83";"138061";"13014"
"2013";"Médecins généralistes à expertise particulière (MEP)";"2A";"136955";"8824"
"2013";"Médecins nucléaires";"974";"0";"0"
"2013";"Médecins nucléaires";"976";"0";"0"
"2013";"Médecins nucléaires";"77";"673045";"271"
"2013";"Médecins nucléaires";"78";"NS";"NS"
"2013";"Médecins nucléaires";"91";"NS";"NS"
"2013";"Médecins nucléaires";"94";"0";"0"
"2013";"Médecins nucléaires";"18";"NS";"NS"
"2013";"Médecins nucléaires";"36";"NS";"NS"
"2013";"Médecins nucléaires";"37";"NS";"NS"
"2013";"Médecins nucléaires";"41";"NS";"NS"
"2013";"Médecins nucléaires";"21";"NS";"NS"
"2013";"Médecins nucléaires";"25";"NS";"NS"
"2013";"Médecins nucléaires";"58";"0";"0"
"2013";"Médecins nucléaires";"70";"NS";"NS"
"2013";"Médecins nucléaires";"89";"NS";"NS"
"2013";"Médecins nucléaires";"60";"NS";"NS"
"2013";"Médecins nucléaires";"80";"NS";"NS"
"2013";"Médecins nucléaires";"52";"NS";"NS"
"2013";"Médecins nucléaires";"54";"762190";"47"
"2013";"Médecins nucléaires";"88";"NS";"NS"
"2013";"Médecins nucléaires";"44";"NS";"NS"
"2013";"Médecins nucléaires";"53";"0";"0"
"2013";"Médecins nucléaires";"22";"0";"0"
"2013";"Médecins nucléaires";"35";"NS";"NS"
"2013";"Médecins nucléaires";"79";"0";"0"
"2013";"Médecins nucléaires";"09";"NS";"NS"
"2013";"Médecins nucléaires";"32";"NS";"NS"
"2013";"Médecins nucléaires";"34";"821403";"2"
"2013";"Médecins nucléaires";"66";"NS";"NS"
"2013";"Médecins nucléaires";"03";"0";"0"
"2013";"Médecins nucléaires";"07";"0";"0"
"2013";"Médecins nucléaires";"63";"NS";"NS"
"2013";"Médecins nucléaires";"73";"0";"0"
"2013";"Médecins nucléaires";"74";"NS";"NS"
"2013";"Médecins nucléaires";"04";"0";"0"
"2013";"Médecins nucléaires";"06";"1050081";"95"
"2013";"Médecins nucléaires";"84";"0";"0"
"2013";"Médecins nucléaires";"2A";"0";"0"
"2013";"Médecins pathologistes";"976";"0";"0"
"2013";"Médecins pathologistes";"75";"545558";"51376"
"2013";"Médecins pathologistes";"91";"612622";"51595"
"2013";"Médecins pathologistes";"94";"NS";"NS"
"2013";"Médecins pathologistes";"37";"484938";"18579"
"2013";"Médecins pathologistes";"45";"NS";"NS"
"2013";"Médecins pathologistes";"21";"496766";"136735"
"2013";"Médecins pathologistes";"39";"NS";"NS"
"2013";"Médecins pathologistes";"70";"0";"0"
"2013";"Médecins pathologistes";"90";"NS";"NS"
"2013";"Médecins pathologistes";"14";"464158";"173"
"2013";"Médecins pathologistes";"27";"NS";"NS"
"2013";"Médecins pathologistes";"50";"NS";"NS"
"2013";"Médecins pathologistes";"59";"561874";"7612"
"2013";"Médecins pathologistes";"52";"NS";"NS"
"2013";"Médecins pathologistes";"67";"443703";"1395"
"2013";"Médecins pathologistes";"68";"NS";"NS"
"2013";"Médecins pathologistes";"44";"739195";"29600"
"2013";"Médecins pathologistes";"72";"NS";"NS"
"2013";"Médecins pathologistes";"29";"438873";"833"
"2013";"Médecins pathologistes";"40";"NS";"NS"
"2013";"Médecins pathologistes";"79";"NS";"NS"
"2013";"Médecins pathologistes";"30";"394188";"65"
"2013";"Médecins pathologistes";"31";"364613";"284"
"2013";"Médecins pathologistes";"46";"NS";"NS"
"2013";"Médecins pathologistes";"65";"NS";"NS"
"2013";"Médecins pathologistes";"07";"0";"0"
"2013";"Médecins pathologistes";"42";"315932";"8540"
"2013";"Médecins pathologistes";"83";"455867";"11606"
"2013";"Médecins pathologistes";"84";"390071";"229"
"2013";"Médecins pathologistes";"2A";"NS";"NS"
"2013";"Médecins pathologistes";"2B";"NS";"NS"
"2013";"Neurologues";"972";"NS";"NS"
"2013";"Neurologues";"973";"NS";"NS"
"2013";"Neurologues";"75";"99685";"48580"
"2013";"Neurologues";"77";"235801";"60305"
"2013";"Neurologues";"78";"167485";"42244"
"2013";"Neurologues";"36";"NS";"NS"
"2013";"Neurologues";"39";"0";"0"
"2013";"Neurologues";"59";"188039";"16835"
"2013";"Neurologues";"60";"NS";"NS"
"2013";"Neurologues";"55";"0";"0"
"2013";"Neurologues";"44";"174067";"3881"
"2013";"Neurologues";"49";"216036";"1596"
"2013";"Neurologues";"22";"NS";"NS"
"2013";"Neurologues";"29";"181057";"86"
"2013";"Neurologues";"35";"170976";"14790"
"2013";"Neurologues";"56";"NS";"NS"
"2013";"Neurologues";"16";"NS";"NS"
"2013";"Neurologues";"17";"154077";"8412"
"2013";"Neurologues";"64";"153032";"190"
"2013";"Neurologues";"79";"NS";"NS"
"2013";"Neurologues";"09";"0";"0"
"2013";"Neurologues";"31";"219978";"408"
"2013";"Neurologues";"48";"0";"0"
"2013";"Neurologues";"65";"NS";"NS"
"2013";"Neurologues";"01";"NS";"NS"
"2013";"Neurologues";"38";"207816";"13189"
"2013";"Neurologues";"42";"148652";"75"
"2013";"Neurologues";"43";"NS";"NS"
"2013";"Neurologues";"63";"138150";"2660"
"2013";"Neurologues";"73";"119893";"10089"
"2013";"Neurologues";"74";"185330";"445"
"2013";"Neurologues";"05";"NS";"NS"
"2013";"Neurologues";"06";"166061";"29226"
"2013";"Neurologues";"2A";"NS";"NS"
"2013";"Néphrologues";"971";"325335";"135"
"2013";"Néphrologues";"976";"0";"0"
"2013";"Néphrologues";"77";"251466";"109"
"2013";"Néphrologues";"92";"213691";"13510"
"2013";"Néphrologues";"93";"258425";"17"
"2013";"Néphrologues";"18";"0";"0"
"2013";"Néphrologues";"58";"0";"0"
"2013";"Néphrologues";"71";"0";"0"
"2013";"Néphrologues";"90";"0";"0"
"2013";"Néphrologues";"14";"NS";"NS"
"2013";"Néphrologues";"62";"248254";"8"
"2013";"Néphrologues";"08";"0";"0"
"2013";"Néphrologues";"10";"0";"0"
"2013";"Néphrologues";"54";"NS";"NS"
"2013";"Néphrologues";"68";"NS";"NS"
"2013";"Néphrologues";"49";"NS";"NS"
"2013";"Néphrologues";"72";"0";"0"
"2013";"Néphrologues";"56";"0";"0"
"2013";"Néphrologues";"19";"0";"0"
"2013";"Néphrologues";"23";"0";"0"
"2013";"Néphrologues";"64";"248499";"3"
"2013";"Néphrologues";"86";"NS";"NS"
"2013";"Néphrologues";"09";"0";"0"
"2013";"Néphrologues";"30";"NS";"NS"
"2013";"Néphrologues";"31";"299663";"28"
"2013";"Néphrologues";"48";"0";"0"
"2013";"Néphrologues";"82";"NS";"NS"
"2013";"Néphrologues";"07";"0";"0"
"2013";"Néphrologues";"15";"NS";"NS"
"2013";"Néphrologues";"42";"0";"0"
"2013";"Néphrologues";"43";"0";"0"
"2013";"Néphrologues";"73";"0";"0"
"2013";"Néphrologues";"74";"NS";"NS"
"2013";"Néphrologues";"05";"NS";"NS"
"2013";"Néphrologues";"06";"326552";"216"
"2013";"Néphrologues";"13";"247725";"53"
"2013";"Ophtalmologues";"973";"NS";"NS"
"2013";"Ophtalmologues";"78";"169293";"97698"
"2013";"Ophtalmologues";"91";"196787";"86198"
"2013";"Ophtalmologues";"92";"146108";"100702"
"2013";"Ophtalmologues";"25";"342568";"60009"
"2013";"Ophtalmologues";"39";"213764";"74513"
"2013";"Ophtalmologues";"70";"153772";"23937"
"2013";"Ophtalmologues";"90";"232917";"3644"
"2013";"Ophtalmologues";"61";"341021";"19252"
"2013";"Ophtalmologues";"76";"279825";"32614"
"2013";"Ophtalmologues";"62";"343111";"66405"
"2013";"Ophtalmologues";"52";"501430";"143411"
"2013";"Ophtalmologues";"68";"259854";"60329"
"2013";"Ophtalmologues";"88";"307501";"107087"
"2013";"Ophtalmologues";"72";"292382";"81334"
"2013";"Ophtalmologues";"85";"439607";"62834"
"2013";"Ophtalmologues";"56";"338710";"27017"
"2013";"Ophtalmologues";"17";"324543";"105865"
"2013";"Ophtalmologues";"40";"237815";"74238"
"2013";"Ophtalmologues";"31";"254735";"67104"
"2013";"Ophtalmologues";"46";"NS";"NS"
"2013";"Ophtalmologues";"66";"277144";"49066"
"2013";"Ophtalmologues";"82";"367495";"88130"
"2013";"Ophtalmologues";"38";"221813";"87821"
"2013";"Ophtalmologues";"43";"210546";"42710"
"2013";"Ophtalmologues";"74";"229210";"100728"
"2013";"Ophtalmologues";"04";"349564";"159004"
"2013";"Ophtalmologues";"13";"225535";"60312"
"2013";"Ophtalmologues";"83";"260124";"69706"
"2013";"Ophtalmologues";"84";"266825";"107749"
"2013";"Ophtalmologues";"2B";"253417";"127417"
"2013";"Orthophonistes";"971";"63125";"91"
"2013";"Orthophonistes";"973";"45915";"30"
"2013";"Orthophonistes";"974";"55410";"2"
"2013";"Orthophonistes";"976";"NS";"NS"
"2013";"Orthophonistes";"78";"51265";"10"
"2013";"Orthophonistes";"92";"52035";"81"
"2013";"Orthophonistes";"95";"58140";"17"
"2013";"Orthophonistes";"36";"67682";"1"
"2013";"Orthophonistes";"39";"44820";"1"
"2013";"Orthophonistes";"71";"52149";"1"
"2013";"Orthophonistes";"89";"57398";"7"
"2013";"Orthophonistes";"27";"52486";"3"
"2013";"Orthophonistes";"76";"55093";"3"
"2013";"Orthophonistes";"59";"56335";"1"
"2013";"Orthophonistes";"60";"58563";"2"
"2013";"Orthophonistes";"51";"54592";"4"
"2013";"Orthophonistes";"52";"51136";"8"
"2013";"Orthophonistes";"67";"53034";"3"
"2013";"Orthophonistes";"44";"45652";"4"
"2013";"Orthophonistes";"72";"50923";"6"
"2013";"Orthophonistes";"85";"51043";"3"
"2013";"Orthophonistes";"19";"56115";"17"
"2013";"Orthophonistes";"23";"79750";"2"
"2013";"Orthophonistes";"33";"50772";"4"
"2013";"Orthophonistes";"12";"50941";"1"
"2013";"Orthophonistes";"32";"47973";"1"
"2013";"Orthophonistes";"15";"60288";"2"
"2013";"Orthophonistes";"26";"49272";"2"
"2013";"Orthophonistes";"38";"49919";"3"
"2013";"Orthophonistes";"43";"51122";"1"
"2013";"Orthophonistes";"69";"48469";"2"
"2013";"Orthophonistes";"04";"45031";"4"
"2013";"Orthophonistes";"06";"57766";"15"
"2013";"Orthophonistes";"13";"57171";"1"
"2013";"Orthophonistes";"83";"59569";"5"
"2013";"Orthophonistes";"2A";"51000";"2"
"2013";"Orthoptistes";"971";"58839";"714"
"2013";"Orthoptistes";"972";"44333";"4"
"2013";"Orthoptistes";"973";"NS";"NS"
"2013";"Orthoptistes";"92";"50971";"2549"
"2013";"Orthoptistes";"94";"46663";"571"
"2013";"Orthoptistes";"18";"NS";"NS"
"2013";"Orthoptistes";"70";"NS";"NS"
"2013";"Orthoptistes";"90";"NS";"NS"
"2013";"Orthoptistes";"50";"NS";"NS"
"2013";"Orthoptistes";"02";"45357";"118"
"2013";"Orthoptistes";"59";"48614";"43"
"2013";"Orthoptistes";"62";"57090";"21"
"2013";"Orthoptistes";"51";"42365";"44"
"2013";"Orthoptistes";"54";"43834";"24"
"2013";"Orthoptistes";"55";"43316";"0"
"2013";"Orthoptistes";"57";"56704";"112"
"2013";"Orthoptistes";"49";"41250";"16"
"2013";"Orthoptistes";"56";"56870";"8"
"2013";"Orthoptistes";"16";"39588";"6"
"2013";"Orthoptistes";"47";"48654";"8"
"2013";"Orthoptistes";"11";"33528";"5"
"2013";"Orthoptistes";"12";"42751";"46"
"2013";"Orthoptistes";"31";"40382";"10"
"2013";"Orthoptistes";"48";"NS";"NS"
"2013";"Orthoptistes";"66";"48428";"2"
"2013";"Orthoptistes";"82";"44165";"5"
"2013";"Orthoptistes";"01";"51010";"93"
"2013";"Orthoptistes";"15";"46090";"13"
"2013";"Orthoptistes";"38";"49276";"52"
"2013";"Orthoptistes";"42";"42426";"4"
"2013";"Orthoptistes";"43";"47166";"15"
"2013";"Orthoptistes";"04";"NS";"NS"
"2013";"Orthoptistes";"05";"NS";"NS"
"2013";"Orthoptistes";"83";"58299";"22"
"2013";"Orthoptistes";"2B";"56760";"3"
"2013";"Oto-rhino-laryngologistes";"972";"151884";"44216"
"2013";"Oto-rhino-laryngologistes";"974";"314493";"26686"
"2013";"Oto-rhino-laryngologistes";"93";"156091";"35639"
"2013";"Oto-rhino-laryngologistes";"28";"195156";"34618"
"2013";"Oto-rhino-laryngologistes";"36";"NS";"NS"
"2013";"Oto-rhino-laryngologistes";"37";"175267";"23722"
"2013";"Oto-rhino-laryngologistes";"21";"204354";"24955"
"2013";"Oto-rhino-laryngologistes";"70";"NS";"NS"
"2013";"Oto-rhino-laryngologistes";"89";"191559";"38351"
"2013";"Oto-rhino-laryngologistes";"14";"237561";"27318"
"2013";"Oto-rhino-laryngologistes";"50";"243785";"17680"
"2013";"Oto-rhino-laryngologistes";"62";"230462";"9830"
"2013";"Oto-rhino-laryngologistes";"08";"NS";"NS"
"2013";"Oto-rhino-laryngologistes";"55";"NS";"NS"
"2013";"Oto-rhino-laryngologistes";"57";"208203";"26232"
"2013";"Oto-rhino-laryngologistes";"88";"233656";"20001"
"2013";"Oto-rhino-laryngologistes";"53";"105178";"7800"
"2013";"Oto-rhino-laryngologistes";"22";"211786";"487"
"2013";"Oto-rhino-laryngologistes";"29";"208552";"4377"
"2013";"Oto-rhino-laryngologistes";"19";"154717";"15272"
"2013";"Oto-rhino-laryngologistes";"23";"NS";"NS"
"2013";"Oto-rhino-laryngologistes";"24";"204149";"54357"
"2013";"Oto-rhino-laryngologistes";"33";"169115";"53059"
"2013";"Oto-rhino-laryngologistes";"86";"223801";"18887"
"2013";"Oto-rhino-laryngologistes";"87";"177157";"5574"
"2013";"Oto-rhino-laryngologistes";"11";"200230";"14284"
"2013";"Oto-rhino-laryngologistes";"82";"272852";"31440"
"2013";"Oto-rhino-laryngologistes";"07";"174417";"57014"
"2013";"Oto-rhino-laryngologistes";"26";"156285";"40719"
"2013";"Oto-rhino-laryngologistes";"38";"150816";"40350"
"2013";"Oto-rhino-laryngologistes";"43";"NS";"NS"
"2013";"Oto-rhino-laryngologistes";"04";"141230";"12986"
"2013";"Oto-rhino-laryngologistes";"13";"166775";"44656"
"2013";"Oto-rhino-laryngologistes";"84";"163292";"54678"
"2013";"Pneumologues";"973";"NS";"NS"
"2013";"Pneumologues";"976";"0";"0"
