"annee";"profession_sante";"Num_dep";"nombre_patients_uniques"
2021;"Sages-femmes";"78";"427"
2021;"Sages-femmes";"93";"569"
2021;"Sages-femmes";"94";"479"
2021;"Sages-femmes";"28";"540"
2021;"Sages-femmes";"41";"410"
2021;"Sages-femmes";"21";"423"
2021;"Sages-femmes";"70";"401"
2021;"Sages-femmes";"71";"377"
2021;"Sages-femmes";"89";"460"
2021;"Sages-femmes";"90";"457"
2021;"Sages-femmes";"76";"588"
2021;"Sages-femmes";"59";"492"
2021;"Sages-femmes";"60";"562"
2021;"Sages-femmes";"62";"470"
2021;"Sages-femmes";"52";"629"
2021;"Sages-femmes";"57";"540"
2021;"Sages-femmes";"35";"456"
2021;"Sages-femmes";"56";"507"
2021;"Sages-femmes";"16";"468"
2021;"Sages-femmes";"19";"420"
2021;"Sages-femmes";"24";"375"
2021;"Sages-femmes";"33";"462"
2021;"Sages-femmes";"40";"537"
2021;"Sages-femmes";"64";"377"
2021;"Sages-femmes";"79";"608"
2021;"Sages-femmes";"12";"501"
2021;"Sages-femmes";"31";"457"
2021;"Sages-femmes";"46";"608"
2021;"Sages-femmes";"48";"355"
2021;"Sages-femmes";"73";"410"
2021;"Sages-femmes";"04";"432"
2021;"Sages-femmes";"06";"305"
2021;"Stomatologues";"974";"1612"
2021;"Stomatologues";"91";"1266"
2021;"Stomatologues";"92";"956"
2021;"Stomatologues";"94";"1077"
2021;"Stomatologues";"95";"995"
2021;"Stomatologues";"28";"0"
2021;"Stomatologues";"36";"NS"
2021;"Stomatologues";"41";"4"
2021;"Stomatologues";"70";"NS"
2021;"Stomatologues";"71";"1476"
2021;"Stomatologues";"90";"NS"
2021;"Stomatologues";"14";"1402"
2021;"Stomatologues";"50";"1383"
2021;"Stomatologues";"62";"NS"
2021;"Stomatologues";"80";"NS"
2021;"Stomatologues";"08";"NS"
2021;"Stomatologues";"10";"NS"
2021;"Stomatologues";"54";"1009"
2021;"Stomatologues";"57";"1407"
2021;"Stomatologues";"88";"0"
2021;"Stomatologues";"44";"1289"
2021;"Stomatologues";"53";"0"
2021;"Stomatologues";"16";"0"
2021;"Stomatologues";"23";"0"
2021;"Stomatologues";"33";"1479"
2021;"Stomatologues";"47";"NS"
2021;"Stomatologues";"64";"907"
2021;"Stomatologues";"86";"NS"
2021;"Stomatologues";"11";"NS"
2021;"Stomatologues";"48";"0"
2021;"Stomatologues";"65";"NS"
2021;"Stomatologues";"66";"876"
2021;"Stomatologues";"26";"1422"
2021;"Stomatologues";"38";"936"
2021;"Stomatologues";"42";"1171"
2021;"Stomatologues";"73";"858"
2021;"Stomatologues";"04";"NS"
2021;"Stomatologues";"06";"745"
2021;"Stomatologues";"13";"909"
2021;"Stomatologues";"84";"1311"
2018;"Oto-rhino-laryngologistes";"973";"NS"
2018;"Oto-rhino-laryngologistes";"77";"2683"
2018;"Oto-rhino-laryngologistes";"91";"2525"
2018;"Oto-rhino-laryngologistes";"92";"2116"
2018;"Oto-rhino-laryngologistes";"93";"2278"
2018;"Oto-rhino-laryngologistes";"25";"1828"
2018;"Oto-rhino-laryngologistes";"39";"2868"
2018;"Oto-rhino-laryngologistes";"90";"1898"
2018;"Oto-rhino-laryngologistes";"50";"2768"
2018;"Oto-rhino-laryngologistes";"62";"2577"
2018;"Oto-rhino-laryngologistes";"80";"3022"
2018;"Oto-rhino-laryngologistes";"55";"NS"
2018;"Oto-rhino-laryngologistes";"57";"2626"
2018;"Oto-rhino-laryngologistes";"67";"2092"
2018;"Oto-rhino-laryngologistes";"49";"2239"
2018;"Oto-rhino-laryngologistes";"29";"2482"
2018;"Oto-rhino-laryngologistes";"56";"2194"
2018;"Oto-rhino-laryngologistes";"23";"NS"
2018;"Oto-rhino-laryngologistes";"24";"2420"
2018;"Oto-rhino-laryngologistes";"33";"2107"
2018;"Oto-rhino-laryngologistes";"79";"2302"
2018;"Oto-rhino-laryngologistes";"09";"NS"
2018;"Oto-rhino-laryngologistes";"65";"1866"
2018;"Oto-rhino-laryngologistes";"81";"1668"
2018;"Oto-rhino-laryngologistes";"15";"NS"
2018;"Oto-rhino-laryngologistes";"26";"2422"
2018;"Oto-rhino-laryngologistes";"38";"2542"
2018;"Oto-rhino-laryngologistes";"73";"1983"
2018;"Oto-rhino-laryngologistes";"05";"1761"
2018;"Oto-rhino-laryngologistes";"06";"1735"
2018;"Oto-rhino-laryngologistes";"2B";"2992"
2018;"Pneumologues";"972";"2847"
2018;"Pneumologues";"973";"NS"
2018;"Pneumologues";"974";"1702"
2018;"Pneumologues";"976";"0"
2018;"Pneumologues";"75";"1129"
2018;"Pneumologues";"18";"NS"
2018;"Pneumologues";"28";"NS"
2018;"Pneumologues";"36";"NS"
2018;"Pneumologues";"55";"NS"
2018;"Pneumologues";"67";"1512"
2018;"Pneumologues";"85";"1474"
2018;"Pneumologues";"29";"1373"
2018;"Pneumologues";"35";"1585"
2018;"Pneumologues";"56";"1492"
2018;"Pneumologues";"33";"1551"
2018;"Pneumologues";"64";"1534"
2018;"Pneumologues";"86";"NS"
2018;"Pneumologues";"87";"1318"
2018;"Pneumologues";"31";"1741"
2018;"Pneumologues";"34";"1566"
2018;"Pneumologues";"81";"1526"
2018;"Pneumologues";"07";"1610"
2018;"Pneumologues";"43";"NS"
2018;"Pneumologues";"69";"1371"
2018;"Pneumologues";"06";"1301"
2018;"Pneumologues";"13";"1420"
2018;"Pneumologues";"2A";"NS"
2018;"Psychiatres";"976";"0"
2018;"Psychiatres";"77";"516"
2018;"Psychiatres";"93";"293"
2018;"Psychiatres";"36";"498"
2018;"Psychiatres";"37";"337"
2018;"Psychiatres";"41";"197"
2018;"Psychiatres";"45";"312"
2018;"Psychiatres";"21";"284"
2018;"Psychiatres";"25";"287"
2018;"Psychiatres";"39";"308"
2018;"Psychiatres";"58";"428"
2018;"Psychiatres";"89";"504"
2018;"Psychiatres";"50";"294"
2018;"Psychiatres";"76";"406"
2018;"Psychiatres";"59";"373"
2018;"Psychiatres";"80";"370"
2018;"Psychiatres";"10";"372"
2018;"Psychiatres";"51";"363"
2018;"Psychiatres";"52";"NS"
2018;"Psychiatres";"54";"268"
2018;"Psychiatres";"44";"340"
2018;"Psychiatres";"49";"287"
2018;"Psychiatres";"72";"387"
2018;"Psychiatres";"35";"341"
2018;"Psychiatres";"56";"349"
2018;"Psychiatres";"24";"328"
2018;"Psychiatres";"79";"344"
2018;"Psychiatres";"87";"349"
2018;"Psychiatres";"30";"442"
2018;"Psychiatres";"65";"372"
2018;"Psychiatres";"82";"423"
2018;"Psychiatres";"15";"NS"
2018;"Psychiatres";"05";"NS"
2018;"Psychiatres";"84";"358"
2018;"Pédiatres";"971";"1625"
2018;"Pédiatres";"77";"1348"
2018;"Pédiatres";"18";"1177"
2018;"Pédiatres";"45";"944"
2018;"Pédiatres";"25";"1407"
2018;"Pédiatres";"58";"NS"
2018;"Pédiatres";"60";"1488"
2018;"Pédiatres";"62";"1040"
2018;"Pédiatres";"80";"1441"
2018;"Pédiatres";"10";"1628"
2018;"Pédiatres";"54";"1392"
2018;"Pédiatres";"67";"1201"
2018;"Pédiatres";"88";"962"
2018;"Pédiatres";"49";"1401"
2018;"Pédiatres";"85";"1321"
2018;"Pédiatres";"22";"1721"
2018;"Pédiatres";"56";"1139"
2018;"Pédiatres";"16";"1576"
2018;"Pédiatres";"33";"1208"
2018;"Pédiatres";"34";"1244"
2018;"Pédiatres";"65";"1015"
2018;"Pédiatres";"66";"1224"
2018;"Pédiatres";"82";"1296"
2018;"Pédiatres";"01";"1476"
2018;"Pédiatres";"07";"894"
2018;"Pédiatres";"38";"1286"
2018;"Pédiatres";"42";"1326"
2018;"Pédiatres";"73";"1135"
2018;"Pédiatres";"74";"1025"
2018;"Pédiatres";"05";"NS"
2018;"Pédiatres";"13";"1082"
2018;"Pédiatres";"83";"1154"
2018;"Pédiatres";"84";"1388"
2018;"Pédicures-podologues";"974";"313"
2018;"Pédicures-podologues";"75";"151"
2018;"Pédicures-podologues";"77";"238"
2018;"Pédicures-podologues";"93";"192"
2018;"Pédicures-podologues";"95";"203"
2018;"Pédicures-podologues";"18";"169"
2018;"Pédicures-podologues";"41";"200"
2018;"Pédicures-podologues";"71";"111"
2018;"Pédicures-podologues";"50";"224"
2018;"Pédicures-podologues";"59";"283"
2018;"Pédicures-podologues";"62";"267"
2018;"Pédicures-podologues";"80";"153"
2018;"Pédicures-podologues";"10";"149"
2018;"Pédicures-podologues";"51";"255"
2018;"Pédicures-podologues";"52";"297"
2018;"Pédicures-podologues";"67";"215"
2018;"Pédicures-podologues";"88";"170"
2018;"Pédicures-podologues";"53";"275"
2018;"Pédicures-podologues";"85";"225"
2018;"Pédicures-podologues";"35";"223"
2018;"Pédicures-podologues";"23";"175"
2018;"Pédicures-podologues";"24";"213"
2018;"Pédicures-podologues";"47";"201"
2018;"Pédicures-podologues";"87";"188"
2018;"Pédicures-podologues";"12";"184"
2018;"Pédicures-podologues";"48";"175"
2018;"Pédicures-podologues";"81";"193"
2018;"Pédicures-podologues";"15";"187"
2018;"Pédicures-podologues";"26";"201"
2018;"Pédicures-podologues";"38";"207"
2018;"Pédicures-podologues";"42";"274"
2018;"Pédicures-podologues";"43";"236"
2018;"Pédicures-podologues";"05";"144"
2018;"Pédicures-podologues";"06";"139"
2018;"Pédicures-podologues";"2B";"97"
2018;"Radiologues";"971";"6465"
2018;"Radiologues";"976";"NS"
2018;"Radiologues";"75";"5004"
2018;"Radiologues";"94";"7448"
2018;"Radiologues";"95";"8050"
2018;"Radiologues";"18";"6328"
2018;"Radiologues";"28";"6156"
2018;"Radiologues";"41";"8550"
2018;"Radiologues";"71";"7302"
2018;"Radiologues";"89";"7707"
2018;"Radiologues";"90";"7026"
2018;"Radiologues";"27";"7720"
2018;"Radiologues";"61";"5458"
2018;"Radiologues";"02";"8064"
2018;"Radiologues";"60";"7944"
2018;"Radiologues";"51";"7274"
2018;"Radiologues";"52";"5976"
2018;"Radiologues";"68";"5946"
2018;"Radiologues";"88";"5695"
2018;"Radiologues";"44";"7146"
2018;"Radiologues";"49";"8004"
2018;"Radiologues";"72";"9964"
2018;"Radiologues";"33";"6045"
2018;"Radiologues";"64";"6539"
2018;"Radiologues";"86";"9113"
2018;"Radiologues";"12";"4572"
2018;"Radiologues";"46";"6656"
2018;"Radiologues";"81";"6704"
2018;"Radiologues";"82";"7795"
2018;"Radiologues";"63";"6970"
2018;"Radiologues";"73";"5769"
2018;"Radiologues";"05";"6401"
2018;"Radiologues";"2A";"7968"
2018;"Radiologues";"2B";"7462"
2018;"Radiothérapeutes";"971";"NS"
2018;"Radiothérapeutes";"973";"0"
2018;"Radiothérapeutes";"974";"NS"
2018;"Radiothérapeutes";"92";"788"
2018;"Radiothérapeutes";"94";"409"
2018;"Radiothérapeutes";"95";"783"
2018;"Radiothérapeutes";"28";"NS"
2018;"Radiothérapeutes";"89";"0"
2018;"Radiothérapeutes";"50";"NS"
2018;"Radiothérapeutes";"61";"0"
2018;"Radiothérapeutes";"02";"27"
2018;"Radiothérapeutes";"55";"0"
2018;"Radiothérapeutes";"67";"755"
2018;"Radiothérapeutes";"88";"0"
2018;"Radiothérapeutes";"44";"960"
2018;"Radiothérapeutes";"22";"962"
2018;"Radiothérapeutes";"35";"1372"
2018;"Radiothérapeutes";"56";"677"
2018;"Radiothérapeutes";"24";"NS"
2018;"Radiothérapeutes";"33";"848"
2018;"Radiothérapeutes";"40";"NS"
2018;"Radiothérapeutes";"47";"NS"
2018;"Radiothérapeutes";"79";"NS"
2018;"Radiothérapeutes";"09";"0"
2018;"Radiothérapeutes";"11";"NS"
2018;"Radiothérapeutes";"31";"1029"
2018;"Radiothérapeutes";"46";"0"
2018;"Radiothérapeutes";"66";"1241"
2018;"Radiothérapeutes";"01";"NS"
2018;"Radiothérapeutes";"03";"NS"
2018;"Radiothérapeutes";"38";"0"
2018;"Radiothérapeutes";"43";"NS"
2018;"Radiothérapeutes";"74";"607"
2018;"Radiothérapeutes";"13";"617"
2018;"Rhumatologues";"971";"1791"
2018;"Rhumatologues";"973";"0"
2018;"Rhumatologues";"77";"1229"
2018;"Rhumatologues";"93";"1489"
2018;"Rhumatologues";"95";"1555"
2018;"Rhumatologues";"18";"1364"
2018;"Rhumatologues";"70";"NS"
2018;"Rhumatologues";"71";"1456"
2018;"Rhumatologues";"60";"1341"
2018;"Rhumatologues";"80";"1696"
2018;"Rhumatologues";"10";"NS"
2018;"Rhumatologues";"67";"1871"
2018;"Rhumatologues";"88";"1427"
2018;"Rhumatologues";"44";"1511"
2018;"Rhumatologues";"72";"1176"
2018;"Rhumatologues";"85";"1343"
2018;"Rhumatologues";"22";"1543"
2018;"Rhumatologues";"35";"1610"
2018;"Rhumatologues";"16";"NS"
2018;"Rhumatologues";"17";"1711"
2018;"Rhumatologues";"24";"NS"
2018;"Rhumatologues";"64";"1503"
2018;"Rhumatologues";"79";"NS"
2018;"Rhumatologues";"30";"1672"
2018;"Rhumatologues";"31";"1540"
2018;"Rhumatologues";"66";"2095"
2018;"Rhumatologues";"81";"1593"
2018;"Rhumatologues";"82";"1701"
2018;"Rhumatologues";"15";"NS"
2018;"Rhumatologues";"26";"1776"
2018;"Rhumatologues";"38";"1346"
2018;"Rhumatologues";"63";"1451"
2018;"Rhumatologues";"05";"773"
2018;"Rhumatologues";"2B";"NS"
2018;"Sages-femmes";"971";"291"
2018;"Sages-femmes";"973";"369"
2018;"Sages-femmes";"75";"358"
2018;"Sages-femmes";"94";"361"
2018;"Sages-femmes";"28";"419"
2018;"Sages-femmes";"36";"375"
2018;"Sages-femmes";"45";"364"
2018;"Sages-femmes";"14";"296"
2018;"Sages-femmes";"59";"360"
2018;"Sages-femmes";"60";"439"
2018;"Sages-femmes";"80";"403"
2018;"Sages-femmes";"10";"466"
2018;"Sages-femmes";"55";"438"
2018;"Sages-femmes";"57";"426"
2018;"Sages-femmes";"88";"282"
2018;"Sages-femmes";"53";"472"
2018;"Sages-femmes";"72";"440"
2018;"Sages-femmes";"22";"475"
2018;"Sages-femmes";"29";"354"
2018;"Sages-femmes";"19";"354"
2018;"Sages-femmes";"40";"375"
2018;"Sages-femmes";"09";"276"
2018;"Sages-femmes";"11";"352"
2018;"Sages-femmes";"48";"242"
2018;"Sages-femmes";"65";"314"
2018;"Sages-femmes";"66";"247"
2018;"Sages-femmes";"82";"381"
2018;"Sages-femmes";"01";"337"
2018;"Sages-femmes";"03";"456"
2018;"Sages-femmes";"07";"291"
2018;"Sages-femmes";"26";"298"
2018;"Sages-femmes";"04";"307"
2018;"Sages-femmes";"13";"283"
2018;"Sages-femmes";"83";"280"
2018;"Sages-femmes";"84";"363"
2018;"Sages-femmes";"2B";"376"
2018;"Stomatologues";"972";"NS"
2018;"Stomatologues";"976";"0"
2018;"Stomatologues";"41";"NS"
2018;"Stomatologues";"25";"835"
2018;"Stomatologues";"14";"1461"
2018;"Stomatologues";"27";"NS"
2018;"Stomatologues";"02";"NS"
2018;"Stomatologues";"59";"1479"
2018;"Stomatologues";"52";"0"
2018;"Stomatologues";"68";"NS"
2018;"Stomatologues";"88";"0"
2018;"Stomatologues";"44";"1250"
2018;"Stomatologues";"49";"2054"
2018;"Stomatologues";"16";"NS"
2018;"Stomatologues";"17";"1045"
2018;"Stomatologues";"40";"NS"
2018;"Stomatologues";"79";"NS"
2018;"Stomatologues";"86";"NS"
2018;"Stomatologues";"32";"0"
2018;"Stomatologues";"82";"751"
2018;"Stomatologues";"03";"NS"
2018;"Stomatologues";"13";"892"
2018;"Stomatologues";"83";"821"
2018;"Stomatologues";"84";"1232"
2018;"Stomatologues";"2B";"NS"
2019;"Allergologues";"972";"NS"
2019;"Allergologues";"75";"1285"
2019;"Allergologues";"78";"1596"
2019;"Allergologues";"94";"1562"
2019;"Allergologues";"18";"0"
2019;"Allergologues";"36";"0"
2019;"Allergologues";"37";"NS"
2019;"Allergologues";"41";"0"
2019;"Allergologues";"45";"NS"
2019;"Allergologues";"25";"0"
2019;"Allergologues";"71";"NS"
2019;"Allergologues";"89";"NS"
2019;"Allergologues";"90";"NS"
2019;"Allergologues";"27";"NS"
2019;"Allergologues";"61";"0"
2019;"Allergologues";"76";"0"
2019;"Allergologues";"02";"NS"
2019;"Allergologues";"59";"NS"
2019;"Allergologues";"60";"0"
2019;"Allergologues";"10";"NS"
2019;"Allergologues";"52";"NS"
2019;"Allergologues";"55";"0"
2019;"Allergologues";"57";"NS"
2019;"Allergologues";"53";"NS"
2019;"Allergologues";"22";"0"
2019;"Allergologues";"56";"0"
2019;"Allergologues";"16";"0"
2019;"Allergologues";"31";"NS"
2019;"Allergologues";"46";"NS"
2019;"Allergologues";"01";"NS"
2019;"Allergologues";"07";"NS"
2019;"Allergologues";"38";"1598"
2019;"Allergologues";"69";"NS"
2019;"Allergologues";"74";"NS"
2019;"Anesthésistes-réanimateurs";"976";"0"
2019;"Anesthésistes-réanimateurs";"91";"2731"
2019;"Anesthésistes-réanimateurs";"41";"2800"
2019;"Anesthésistes-réanimateurs";"45";"2851"
2019;"Anesthésistes-réanimateurs";"25";"1877"
2019;"Anesthésistes-réanimateurs";"58";"2348"
2019;"Anesthésistes-réanimateurs";"89";"3048"
2019;"Anesthésistes-réanimateurs";"61";"NS"
2019;"Anesthésistes-réanimateurs";"02";"2240"
2019;"Anesthésistes-réanimateurs";"62";"2482"
2019;"Anesthésistes-réanimateurs";"08";"1167"
2019;"Anesthésistes-réanimateurs";"51";"3631"
2019;"Anesthésistes-réanimateurs";"54";"2655"
2019;"Anesthésistes-réanimateurs";"55";"NS"
2019;"Anesthésistes-réanimateurs";"67";"2967"
2019;"Anesthésistes-réanimateurs";"88";"2785"
2019;"Anesthésistes-réanimateurs";"49";"2553"
2019;"Anesthésistes-réanimateurs";"85";"2585"
2019;"Anesthésistes-réanimateurs";"35";"2381"
2019;"Anesthésistes-réanimateurs";"17";"2841"
2019;"Anesthésistes-réanimateurs";"33";"2262"
2019;"Anesthésistes-réanimateurs";"09";"0"
2019;"Anesthésistes-réanimateurs";"12";"1290"
2019;"Anesthésistes-réanimateurs";"46";"NS"
2019;"Anesthésistes-réanimateurs";"66";"2439"
2019;"Anesthésistes-réanimateurs";"81";"2759"
2019;"Anesthésistes-réanimateurs";"07";"2464"
2019;"Anesthésistes-réanimateurs";"26";"2801"
2019;"Anesthésistes-réanimateurs";"43";"NS"
2019;"Anesthésistes-réanimateurs";"74";"2200"
2019;"Anesthésistes-réanimateurs";"04";"NS"
2019;"Anesthésistes-réanimateurs";"05";"3679"
2019;"Anesthésistes-réanimateurs";"06";"1901"
2019;"Anesthésistes-réanimateurs";"13";"1575"
2019;"Anesthésistes-réanimateurs";"83";"2290"
2019;"Anesthésistes-réanimateurs";"2A";"2314"
2019;"Autres médecins";"973";"NS"
2019;"Autres médecins";"77";"677"
2019;"Autres médecins";"78";"684"
2019;"Autres médecins";"91";"890"
2019;"Autres médecins";"93";"596"
2019;"Autres médecins";"28";"NS"
2019;"Autres médecins";"21";"1069"
2019;"Autres médecins";"71";"1102"
2019;"Autres médecins";"14";"941"
2019;"Autres médecins";"02";"873"
2019;"Autres médecins";"60";"510"
2019;"Autres médecins";"54";"1198"
2019;"Autres médecins";"55";"NS"
2019;"Autres médecins";"67";"1394"
2019;"Autres médecins";"88";"NS"
2019;"Autres médecins";"44";"1500"
2019;"Autres médecins";"53";"NS"
2019;"Autres médecins";"23";"0"
2019;"Autres médecins";"33";"992"
2019;"Autres médecins";"87";"NS"
2019;"Autres médecins";"12";"NS"
2019;"Autres médecins";"31";"935"
2019;"Autres médecins";"65";"2081"
2019;"Autres médecins";"01";"NS"
2019;"Autres médecins";"07";"NS"
2019;"Autres médecins";"15";"NS"
2019;"Autres médecins";"42";"1030"
2019;"Autres médecins";"05";"NS"
2019;"Autres médecins";"06";"837"
2019;"Autres médecins";"83";"1134"
2019;"Autres médecins";"84";"695"
2019;"Autres médecins";"2A";"NS"
2019;"Cardiologues";"971";"2140"
2019;"Cardiologues";"75";"1197"
2019;"Cardiologues";"77";"1777"
2019;"Cardiologues";"94";"1455"
2019;"Cardiologues";"36";"2153"
2019;"Cardiologues";"25";"2095"
2019;"Cardiologues";"70";"2504"
2019;"Cardiologues";"61";"1687"
2019;"Cardiologues";"76";"1814"
2019;"Cardiologues";"02";"1701"
2019;"Cardiologues";"60";"1590"
2019;"Cardiologues";"62";"1817"
2019;"Cardiologues";"54";"2226"
2019;"Cardiologues";"68";"2087"
2019;"Cardiologues";"44";"1738"
2019;"Cardiologues";"53";"1322"
2019;"Cardiologues";"85";"1821"
2019;"Cardiologues";"17";"1613"
2019;"Cardiologues";"19";"1476"
2019;"Cardiologues";"33";"1642"
2019;"Cardiologues";"47";"2103"
2019;"Cardiologues";"12";"1941"
2019;"Cardiologues";"31";"1884"
2019;"Cardiologues";"32";"NS"
2019;"Cardiologues";"46";"1947"
2019;"Cardiologues";"01";"1879"
2019;"Cardiologues";"07";"1820"
2019;"Cardiologues";"15";"1500"
2019;"Cardiologues";"43";"NS"
2019;"Cardiologues";"73";"1700"
2019;"Cardiologues";"06";"1436"
2019;"Cardiologues";"13";"1289"
2019;"Chirurgiens";"972";"732"
2019;"Chirurgiens";"976";"0"
2019;"Chirurgiens";"75";"729"
2019;"Chirurgiens";"91";"1237"
